user_id,book_id_list
91981,"126927,181149,221096,305091,321553,438783,716862,868187,971769,1785776,1858824,1918727,2042862,2101235,2186305,2388641,2388642,2579670,2614362,3534874"
92161,"584,5428,27661,36960,103890,145975,181149,199275,402609,408094,417451,420807,468013,971769,1612347,1742492,1848808,1856383,2209477,2599190"
92521,"2361,313467,318233,495858,538596,604877,1214828,1372162,1785170,1791284,1836656,1930356,2088040,2212806,2238737,2249354,2335074,2348050,2354390,2391766,2452527,2483055,2486053,2524607,2532419,2576500,2579670,2599139,2604618,2935951,3182068,3448543,3835468,3886078,3956962,4335010"
92651,"103890,145975,166554,181149,198804,239710,246037,246038,246045,246046,285220,681470,716862,722880,1035814,2209477,2454485,2458413,4390105,8467358"
93661,"317,6034,10480,98359,305091,420807,490598,671011,716862,1098150,1214828,1350395,1720918,2101235,2102324,2347744,2351675,2486212,2525634,2573241"
94140,"37478,120035,132157,168799,311607,315289,884281,1110393,1897536,2198457,2233761,2241291,2301484,2351933,2425308,2477640,2488726,2488859,2575023,2578023,2651644,2694951,3174526,3465649,4127287,4134907,4300483,4308151,4387354,4633396,4633402"
94270,"145975,287648,610815,681470,1609097,1763962,2214808,2278636,2300795,2474458,2524593,2579670,2580260,2600883,2608550,3982099,4629616,5075125,5239492,5311630"
95300,"8369,17761,33078,272223,389215,449274,463181,475593,568079,572338,716862,800684,1035814,1138929,1300900,1720918,2077927,2254913,5679028,8467358"
95750,"11936,25357,197848,254097,428685,625734,1128716,1339825,1825813,1902534,2080597,2145939,2209477,2370751,2459218,2486212,2534924,2587281,2600001,4702417"
96270,"327556,433856,691258,894871,1724836,2139170,2379463,2429121,2477640,2550423,3116707,3174526,3706999,4257361,4400638,4570090,4707820,4741888,4776292,4826380,8481653"
96501,"28302,126927,171255,306238,434096,473795,1350395,1726761,1769545,1836702,1858824,2286863,2291710,2347744,2372666,2424516,2446042,2454485,2466103,2473507"
96571,"715,1079,8369,18628,25357,212216,218833,220837,305091,364144,443493,615897,826458,1074594,1720302,2101235,2259490,2405353,2426684,4177156"
96710,"2358,36960,305091,310455,402609,408094,420807,454134,531550,536767,545784,625734,722880,931342,1128716,1848808,1876718,2145939,2452390,8467358"
97110,"1499,16660,111537,115387,166535,287299,310604,317577,327387,436798,451180,1097751,1227099,1379197,1596729,1956493,2075567,2111312,2244797,2303346,2348043,2467779,3088447,3462172,4296274,4378105,4630108,4682857,4709545,4779640,4779643,4822771,5084095,5107666,5164399,7023805"
97211,"20027,99008,319221,440406,449642,450195,506548,506667,508419,822326,1123448,1341878,1410437,1429882,1762605,1871471,2131294,2141955,2146606,2182696,2186276,2209477,2212806,2249896,2281281,2350673,2362532,2389784,2424824,2448177,2521938,2528326,2529107,2575043,2579707,2604421,2642118,2805259,2918407,3155932,3229138,3693325,3956962,4018180,4019920,4155430,4370989,4552858,4647220,4741888"
97381,"18628,531550,977650,1117823,1141199,1256990,1839912,1968315,1990404,2319111,2362320,2376005,2379664,2401443,2448177,2528002,2599190,2770245,2770246,5220724"
97460,"102824,223305,289257,308655,409522,463899,476688,985854,1321822,1323212,1352957,1362074,1653746,1892427,2141974,2204362,2254200,2283396,2289113,2295644,2348085,2425551,2458039,2531639,2541755,2543943,2577789,2587259,2600905,2603344,2606115,2905483,2948344,3118867,3170185,3444913,3693037,3762160,3819022,3956962,4018180,4195027,4396336,4421068,4582528,4647220,4740160,4876948,5075125,5094814,8336450"
97470,"1079,166554,200343,321553,428685,531550,625734,709075,826458,998313,1098150,1726761,1799031,2062812,2259490,2356900,2448177,2486212,2573241,4536235"
97681,"18790,420807,448990,493008,545784,1072095,1270284,1326209,1679042,1722245,1726761,1876718,1918727,2205090,2300795,2327393,2340191,2455034,3248050,4390105"
98720,"10480,253112,305091,433856,460215,632196,709075,828221,998313,1244038,1350395,1796985,2186305,2254200,2347744,2351675,2372666,2463719,2592020,4247497"
98910,"446229,473795,716862,1037723,1825848,1918727,2200455,2209477,2214811,2351675,2407015,2486212,2525634,2573241,2592020,2604421,2759493,2854876,3989056,4411279"
99311,"23204,431508,434096,454134,531001,684877,867246,1240867,1726761,1856383,1918727,2214808,2216349,2294752,2297476,2351675,2449615,2523793,2575827,4552681"
99650,"6892,103890,130808,269292,428685,466174,477264,511822,521832,1372336,2065030,2358407,2404069,2614362,4228186,4809379,4969489,5063167,5084155,5093329"
99751,"195678,214879,306356,318180,380278,430797,444905,456896,657318,1276417,1278146,1510247,1763962,2121783,2326743,2328822,2374055,2448177,2485642,2574358,2601117,4127287,5164243,5164300"
99880,"8369,272375,420807,431130,454134,625734,716862,722880,1101948,1118435,1121649,1593466,1727705,1757592,1785776,2145758,2209477,2388640,2388641,2580687"
100421,"21324,37177,113763,459282,573666,625734,2077927,2145175,2167310,2186305,2347744,2388640,2388641,2388642,2452390,2459218,2485599,2587281,2694518,3534874"
100890,"289836,325507,430759,431052,458446,460828,473971,474322,478863,521290,1307955,1316896,1957553,2062812,2077927,2089516,2131332,2135525,2310192,2358858,2358975,2368967,2404069,2439468,2442872,2473276,2553750,2573241,2587283,2588054,2985877,4127287,4398553"
101131,"117264,532060,710846,851763,1267118,1298391,1716326,1897536,1957882,2019613,2077927,2195100,2286863,2311691,2425268,2525634,2530936,2879044,2880550,3040795,3785875"
101330,"8369,166554,254097,389215,446229,681470,716862,722880,1074574,1779866,2113055,2186305,2233849,2236294,2356900,2364305,2420390,2599190,4343755,5006032"
101370,"317,181149,220899,253112,304428,308364,364144,490598,567105,625734,1037723,1612347,1726761,1727705,1902534,1968152,2347744,2465924,4210483,8467358"
102371,"103890,188866,220899,286907,320821,361683,420807,722880,998313,1033732,1074594,1727705,1752010,1858824,2042862,2062812,2209477,2254913,2301271,4775425"
103651,"8369,36960,101441,181149,212618,316274,389215,545784,563370,1035814,1858824,1876718,2041267,2141875,2247538,4210483,5321515,5679028,7804328,8467358"
104231,"3026,11936,273964,306238,311412,316274,389215,485757,535707,536767,800684,1345763,1350395,1858824,1947821,2372666,2486212,2599190,2600001,8467358"
104581,"688545,1118435,1121649,1321116,2234272,2254913,2303346,2327243,2423288,2437961,2578149,3299719,3986770,4380031,4394638,4742035,4765906,4880404,5136811,8383829"
104880,"317,6034,103890,253112,420807,681470,828221,995923,1246195,1253683,1254344,1314432,1897497,1901241,2223143,2254913,2320595,2474458,4490635,4637551"
104931,"23204,103890,424004,485757,531001,536767,1033732,1208156,1462299,1593466,1593487,1727705,1757592,1785776,1902534,2142446,2287749,2575827,2580687,7804328"
105181,"317,8369,33078,272223,316274,392766,449274,496731,572338,685915,800684,1383813,1718746,2248720,2254913,2285402,2552058,4618816,5679028,8467358"
105360,"28302,214078,434096,463181,483769,520660,716862,722880,1163326,1408612,1785776,2062812,2186982,2231328,2286863,2300795,2364305,2524593,2573241,2606099"
105531,"8369,18790,562546,722880,867246,1239524,1240867,1350395,1836702,1858824,1902534,1918727,2046961,2141878,2448177,2465924,2575827,3208651,5143300,6217021"
106261,"6892,78637,168663,254135,315223,441829,473795,520948,531550,850574,887229,892049,903020,977650,1817425,1932068,2352976,2478341,2604618,4210483"
106340,"2716,39248,181149,308364,361725,420807,428685,476688,562680,625734,683986,1035814,1046376,1280001,1769545,1858824,2295424,2374976,2604672,5184805"
106940,"438835,765696,822326,840500,986231,1319259,1331300,1723221,2107095,2141951,2180196,2196814,2286120,2328822,2390160,2478040,3248050,3372019,3534874,4528741,4779871"
107850,"304458,453410,455905,463181,485757,864370,931342,1251601,2042862,2276715,2391765,2458413,2467103,2579670,2604421,2883814,4020286,4552681,4627702,4638655,4684900,4731400,4759612"
107970,"272375,305091,309421,681470,716862,839851,1037723,1074594,1098150,2186305,2209477,2214811,2251382,2268174,2334769,2486212,2524593,2525634,2577789,3113920"
108050,"6034,9567,21324,37177,108504,113763,468389,479207,516750,573666,844424,1240867,1267363,1304162,1892378,2145175,2149094,2167310,2169237,2219783,2314217,2576886,2805259,2855425,2882332,3758968"
108210,"308364,459282,471962,480568,512737,518157,937016,1071448,1214828,1338435,1765058,2135525,2260829,2279417,2288493,2373399,2930800,2945878,3075385,4298218,4625761,4760008,4786513,5102980"
108770,"317337,320187,420807,438072,468389,620871,681470,1035814,1462299,1612347,1763962,1968152,2042862,2141878,2321956,2448177,2465183,2486500,2528285,8467358"
108940,"25357,31876,103890,220899,364144,428685,437626,567105,716862,1118435,1121649,1609097,1720918,1727705,1968152,2300795,2303346,2349719,2352976,2939287"
109090,"254097,433856,490598,588512,681470,879288,1035814,2171857,2209477,2221677,2254913,2295424,2351675,2360345,2420390,2563979,2610498,2633172,3262102,4643818"
109400,"126927,145975,305091,311412,316841,428685,455521,485757,971769,1035814,1074594,1101948,1350395,1679042,1785776,1858824,2294752,2321956,2441836,2534924"
109650,"715,5428,8369,11623,25357,31876,33078,433856,466910,476483,481572,709075,716862,1074594,1968152,2143122,2209477,2606103,4860706,8467358"
109700,"370,8369,78643,126927,521832,538999,625220,868187,1350395,1560733,1785776,2300795,2388640,2424516,2443673,2459218,2485599,2531639,2587281,4210483"
109801,"317,6034,6892,10480,103890,253112,272375,420807,464534,569925,828221,901302,998313,1037723,1214828,1353512,1902534,2486212,2592020,4177156"
109841,"6892,145975,166554,181149,196603,306238,446229,681470,1858824,2019613,2077927,2274394,2287749,2318816,2321956,2441836,2454485,2458413,2534924,4268824"
109951,"5830,11623,30117,33078,166554,216878,305091,306238,361725,473795,481572,1273942,1653700,1968147,1968152,2297476,2303346,2377355,2377357,8467358"
109971,"27661,36960,307900,452703,545784,867246,1303351,1848808,1876718,2232332,2236358,2300795,2316721,2327743,2342922,2466668,2473996,2550423,2580403,2855299"
110471,"181149,306957,349919,428685,465520,493051,698509,716862,909437,1726328,2287749,2351675,2407015,2437598,2458413,2527680,2573241,4626976,4631950,4742035"
110940,"584,27661,184727,199275,364144,402609,408094,428685,458446,473795,567105,1742492,1769545,1858824,2101235,2303346,2350989,2372666,2373061,2599190"
111180,"35994,35995,102466,103890,145975,181149,305091,324257,454134,459282,522689,531550,681470,840891,840892,2209477,2534924,2879581,4296223,4876945"
111221,"103890,253112,254097,272375,483361,681470,1769545,1858824,2186276,2254910,2300795,2476202,2575011,2576540,2599190,3462037,3802411,3892480,4245322,4775173"
111250,"8369,272375,305091,316274,428685,572338,709075,716862,1098150,1350395,1858824,2062812,2295424,2388640,2424516,2485599,2486212,5066347,5143300,5679028"
111440,"246137,289257,446229,450252,473795,632196,716862,1075268,1557718,1751315,1762258,1856383,1876770,1995494,2077927,2178756,2352976,2356900,2424516,4813507"
111600,"305775,308155,323188,430759,436172,746106,847112,891627,1318478,1353581,1717037,1720918,1769545,1785776,1788490,1850449,2172844,2189558,2199499,2231608,2273687,2291653,2295424,2344515,2438713,2452390,2476171,2527522,2579670,2590119,2600001,3113920,3170185,3308395,3442753,3884533,3905224,3956962,4127047,4256473,4321312,4369537,4370989,4558900,4574182,4625173,4629298,5039041,5806756"
111850,"33078,481572,485161,681470,716862,867246,998313,1271808,1858824,1918727,1947821,1968152,2209477,2214808,2300795,2302083,2356900,2463719,2575827,2855779"
112521,"33627,161507,171250,188385,196936,218087,305868,311125,319502,322513,325928,432043,456082,459700,460561,461688,552382,686964,1677096,2204494,2221900,2256550,2350673,2380478,2521476,2556541,3878263,4482625,4612348,4680904,4764856"
113330,"168663,179879,272375,361725,434096,485757,564913,722880,1035814,1338048,1725919,1740965,2192307,2214808,2300795,2334112,2541759,2588281,2599190,4210483"
113341,"15311,17433,32957,36221,165230,177058,180500,304649,308818,309002,311607,319696,397490,426811,463181,464534,468724,488089,508281,614887,666670,697036,709075,850123,857218,1208914,1298391,1377203,1442746,1530149,1612407,1720918,1890373,2051720,2071831,2145912,2286863,2348085,2404727,2407896,2410782,2428706,2450614,2454485,2460999,2473923,2485599,2523793,2546313,2551240,2571722,2576264,2697075,3113920,3561412,3614281,3878263,3995875,4127287,4251067,8481653"
113400,"309421,389012,1892427,1918727,2214808,2229477,2251771,2300795,2332590,2464141,2469397,2476564,2575827,2580468,2912077,3001768,3433819,3473176,4572505,4784308"
114330,"559,11936,254097,304936,431692,1785776,2347744,2370751,2420390,2532054,2588052,2592020,2599190,2600001,3786424,4182604,4360492,4700653,4876090,4881292"
114740,"6793,11636,189083,210085,283394,308125,321527,439403,460963,461119,461712,473132,553988,701825,743384,843957,867177,1003632,1222953,1281882,1389648,1462245,1856623,1930294,2164891,2182094,2245372,2256249,2311691,2357136,2369592,2436586,2441235,2474458,2522356,2533501,2542791,2571727,2580692,2600366,2855230,2895139,2918407,2959600,3116707,4000258,4289227,4350955,4570090,4574173,4624741,4709521,4715851,4729255,4756243,4763851,4777741,4778671,4798084,4839796,5103511,5227168"
114750,"716862,1365000,1918727,2101235,2214811,2283303,2309600,2344515,2382555,2439966,2467103,2486212,2530551,2573241,2575023,2577789,2588337,3113920,3773965,3956962"
115150,"28302,34319,172909,244794,313569,321553,438783,452571,463181,681470,840500,971769,1816471,1856383,2038256,2079137,2286120,2614362,4018390,4227847"
115280,"8369,181149,196683,220827,222041,448008,716862,1068877,1242503,1707342,1785776,1858824,1881661,2131332,2209525,2254913,2382569,2448177,4133308,4631788"
116441,"102452,166913,316274,430797,432800,448008,490598,1281957,1281959,2088040,2101235,2247538,2364500,2473078,2575827,2596602,2608564,3113920,4686493,5220724"
116461,"317,10480,166554,306238,306698,420807,454134,461918,531550,1307924,1612347,1769543,1968152,2231328,2365864,2424516,2442872,4633909,5143300,7804328"
116510,"8369,170357,199268,389215,449072,449274,657222,716862,1035814,1118435,1720918,1779866,2077927,2113055,2129220,2233849,2261489,2420390,2486212,5679028"
117520,"314330,471599,474004,514367,586163,1054223,1171144,1352957,1375681,2106790,2289140,2327549,2354756,2371625,2448614,2460379,2465454,2498549,2580411,2604632,2606979,3113920,3611623,3730510,3767077,3994630,4370605,5556895"
118131,"317,8378,96964,364144,420807,485757,567105,1350395,1362074,1385630,1706507,1727705,1918727,1947821,2062812,2214808,2231328,2254913,2575827,5143300"
118160,"454134,473795,722880,1281957,1380964,1856383,1858824,1876718,2180196,2229477,2251771,2332590,2351675,2469397,2599190,2759493,2854876,2926975,3756355,3893974"
118781,"3026,6892,8369,28060,126927,145975,181149,369816,619933,800684,1239169,1326209,1670299,1932068,2214808,2388641,2454485,2485599,2770245,5026447"
118790,"434864,467478,491653,577473,823471,2019613,2195786,2232471,2362695,2430893,2444057,3068185,3174133,3190132,3593275,3769120,4257181,5027632,5077414,5968024"
118791,"253112,304428,389215,454134,671011,681470,828221,1007643,1037723,1046376,1056685,1101948,1121649,1785776,1918727,2062812,2077927,2186305,2424516,5143300"
119031,"20,6892,166554,322950,454134,614887,829127,986361,1035814,1101948,1266045,1360858,1902534,1947821,2077927,2129220,2349719,2368325,2462198,2598359"
119131,"145975,181149,197848,395324,458446,461364,689461,1035814,1128716,2077357,2145207,2145939,2287749,2321956,2429154,2452390,2459218,2587281,2770245,3756355"
119210,"6892,11936,104714,178455,254097,281919,389215,444256,490598,681470,716862,1350395,1767256,1798025,1902534,2139844,2186305,2404789,4379539,4795015"
119260,"8369,28302,145975,447400,473795,634493,716862,922970,1035814,1385630,1726761,2042762,2193265,2254913,2347744,2379664,3011488,4390105,4713895,5679028"
119340,"317,6892,103890,112572,253112,272375,438783,473795,625734,681470,709075,971769,1769545,2077927,2193495,2214808,2300795,2424516,2465924,2614362"
119440,"36960,305091,308364,316274,402609,531550,545784,572338,1462299,1858824,1876718,2101235,2214811,2286863,2407015,2446042,2486212,2524593,2525634,5679028"
119730,"103890,220899,272375,433856,454134,490598,681470,998313,1035814,1046376,1214828,1858824,2019613,2077927,2254913,2340974,2563979,2599190,3758968,4533115"
119801,"8369,254097,316274,389215,464380,531550,971769,1588007,1836702,1858824,2042862,2231328,2362320,2420390,2448177,2453100,2527559,2590567,2599190,2770245"
120201,"15088,103890,181149,272375,305091,507478,681470,716862,1037723,1098150,1198119,1446974,1680892,2131332,2259831,2347723,2407015,2486212,2524593,2539202"
